1	ʔeyn	ʔeyn	VERB	exs	_	0	root	_	_
3	racā	rocā	VERB	part	_	0	root	_	_
4	ʕazār	laʕazōr	VERB	v	_	3	xcomp	_	_
5	le	le	ADP	prep	_	6	case	_	_
6	ʔanī	ʔanī	PRON	pro	_	4	nmod	_	_
7	hitlabēš	lehitlabēš	VERB	v	_	4	xcomp	_	_
8	?	?	PUNCT	?	_	3	punct	_	_

1	baʔ	bōʔi	VERB	v	_	0	root	_	_
2	.	.	PUNCT	.	_	1	punct	_	_

1	ʔanī	ʔanī	PRON	pro:person	_	0	root	_	_
2	.	.	PUNCT	.	_	1	punct	_	_

1	ma	ma	PRON	que	_	0	root	_	_
2	?	?	PUNCT	?	_	1	punct	_	_

1	loʔ	loʔ	PART	neg	_	2	neg	_	_
2	mišxā	mišxā	NOUN	n	_	0	root	_	_
3	cm	,	PUNCT	cm	_	2	punct	_	_
4	loʔ	loʔ	INTJ	co	_	2	discourse	_	_
5	.	.	PUNCT	.	_	2	punct	_	_

1	ʔeyḳ	ʔeyḳ	ADV	que	_	2	advmod	_	_
2	yašān	yašānt	VERB	v	_	0	root	_	_
3	xxx	xxx	X	w	_	2	dep	_	_
4	?	?	PUNCT	?	_	2	punct	_	_

1	ʔanī	ʔanī	PRON	pro:person	_	3	nsubj	_	_
2	loʔ	loʔ	PART	neg	_	3	neg	_	_
3	meluḳlāḳ	meluḳlāḳ	ADJ	adj	_	0	root	_	_
4	.	.	PUNCT	.	_	3	punct	_	_

1	ken	ken	ADV	adv	_	2	advmod	_	_
2	yēled	yaldā	NOUN	n	_	0	root	_	_
3	.	.	PUNCT	.	_	2	punct	_	_

1	ha	ha	DET	det	_	2	det	_	_
2	quqiyā	quqiyā	NOUN	n	_	0	root	_	_
3	ha	ha	DET	det	_	4	det	_	_
4	yafē	yafē	ADJ	adj	_	2	amod	_	_
5	?	?	PUNCT	?	_	2	punct	_	_

1	ʔanī	ʔanī	PRON	pro:person	_	3	nsubj	_	_
2	loʔ	loʔ	PART	neg	_	3	neg	_	_
3	hevīn	mevinā	VERB	part	_	0	root	_	_
4	kol	kol	DET	X	_	3	advmod	_	_
5	kaḳ	kaḳ	ADV	X	_	4	mwe	_	_
6	ma	ma	PRON	que	_	8	dobj	_	_
7	ʔat	ʔat	PRON	pro:person	_	8	nsubj	_	_
8	ʔamār	ʔomēret	VERB	part	_	3	ccomp	_	_
9	Golgiya	Golgiya	PROPN	n:prop	_	3	vocative	_	_
10	.	.	PUNCT	.	_	3	punct	_	_

1	ma	ma	PRON	que	_	3	dobj	_	_
2	ʔat	ʔat	PRON	pro:person	_	3	nsubj	_	_
3	sipēr	mesapēret	VERB	part	_	0	root	_	_
4	ʕal	ʕal	ADP	prep	_	6	case	_	_
5	ha	ha	DET	det	_	6	det	_	_
6	hacagā	hacagā	NOUN	n	_	3	nmod	_	_
7	Hagāri	Hagāri	PROPN	n:prop	_	3	vocative	_	_
8	?	?	PUNCT	?	_	3	punct	_	_

1	ma	ma	PRON	que	_	2	nsubj	_	_
2	hayā	hayā	VERB	exs	_	0	root	_	_
3	be	be	ADP	prep	_	5	case	_	_
4	~ha	~ha	DET	det	_	5	det	_	_
5	hacagā	hacagā	NOUN	n	_	2	nmod	_	_
6	?	?	PUNCT	?	_	2	punct	_	_

1	zo	zo	PRON	pro:dem	_	3	nsubj	_	_
2	hayā	haytā	VERB	cop	_	3	aux	_	_
3	hacagā	hacagā	NOUN	n	_	0	root	_	_
4	šel	šel	ADP	prep	_	5	case	_	_
5	qosēm	qosēm	NOUN	n	_	3	nmod	_	_
6	.	.	PUNCT	.	_	3	punct	_	_

1	we	we	CONJ	conj	_	4	cc	_	_
2	ma	ma	PRON	que	_	4	dobj	_	_
3	huʔ	huʔ	PRON	pro:person	_	4	nsubj	_	_
4	ʕaṣā	ʕaṣā	VERB	v	_	0	root	_	_
5	?	?	PUNCT	?	_	4	punct	_	_

1	ma	ma	PRON	que	_	3	dobj	_	_
2	huʔ	huʔ	PRON	pro:person	_	3	nsubj	_	_
3	ʕaṣā	ʕaṣā	VERB	v	_	0	root	_	_
4	šam	šam	ADV	adv	_	3	advmod	_	_
5	?	?	PUNCT	?	_	3	punct	_	_

1	ma	ma	PRON	que	_	2	dobj	_	_
2	ʕaṣā	ʕoṣē	VERB	part	_	0	root	_	_
3	ha	ha	DET	det	_	4	det	_	_
4	qosēm	qosēm	NOUN	n	_	2	nsubj	_	_
5	?	?	PUNCT	?	_	2	punct	_	_

1	ma	ma	PRON	que	_	0	root	_	_
2	?	?	PUNCT	?	_	1	punct	_	_

1	ma	ma	PRON	que	_	3	dobj	_	_
2	huʔ	huʔ	PRON	pro:person	_	3	nsubj	_	_
3	ʔaḳāl	ʔaḳāl	VERB	v	_	0	root	_	_
4	?	?	PUNCT	?	_	3	punct	_	_

1	loʔ	loʔ	INTJ	co	_	4	discourse	_	_
2	huʔ	huʔ	PRON	pro:person	_	4	nsubj	_	_
3	loʔ	loʔ	PART	neg	_	4	neg	_	_
4	ʔaḳāl	ʔaḳāl	VERB	v	_	0	root	_	_
5	ʔōrez	ʔōrez	NOUN	n	_	4	dobj	_	_
6	šam	šam	ADV	adv	_	4	advmod	_	_
7	.	.	PUNCT	.	_	4	punct	_	_

1	huʔ	huʔ	PRON	pro:person	_	2	nsubj	_	_
2	natān	natān	VERB	v	_	0	root	_	_
3	le	le	ADP	prep	_	4	case	_	_
4	ʕacmō	ʕacmō	PRON	pro	_	2	nmod	_	_
5	šōqo	šōqo	NOUN	n	_	2	dobj	_	_
6	pēleʔ	pēleʔ	NOUN	n	_	5	nmod:smixut	_	_
7	.	.	PUNCT	.	_	2	punct	_	_

1	naḳōn	naḳōn	INTJ	adv	_	0	root	_	_
2	?	?	PUNCT	?	_	1	punct	_	_

1	ʔeyḳ	ʔeyḳ	ADV	que	_	2	advmod	_	_
2	qarāʔ	qorʔīm	VERB	part	_	0	root	_	_
3	le	le	ADP	prep	_	5	case	_	_
4	~ha	~ha	DET	det	_	5	det	_	_
5	qosēm	qosēm	NOUN	n	_	2	nmod	_	_
6	ha	ha	DET	det	_	7	det	_	_
7	ze	ze	PRON	pro:dem	_	5	amod	_	_
8	?	?	PUNCT	?	_	2	punct	_	_

1	Qaliōstro	Qaliōstro	PROPN	n:prop	_	0	root	_	_
2	.	.	PUNCT	.	_	1	punct	_	_

1	we	we	CONJ	conj	_	3	cc	_	_
2	ʔeyḳ	ʔeyḳ	ADV	que	_	3	advmod	_	_
3	qarāʔ	qarʔū	VERB	v	_	0	root	_	_
4	le	le	ADP	prep	_	6	case	_	_
5	~ha	~ha	DET	det	_	6	det	_	_
6	zoʔt	zoʔt	PRON	pro:dem	_	10	reparandum	_	_
7	cm	,	PUNCT	cm	_	10	punct	_	_
8	le	le	ADP	prep	_	10	case	_	_
9	~ha	~ha	DET	det	_	10	det	_	_
10	ʔiš	ʔiš	NOUN	n	_	3	nmod	_	_
11	še	še	SCONJ	conj:subor	_	12	mark	_	_
12	nigēn	nigēn	VERB	v	_	10	acl:relcl:subj	_	_
13	be	be	ADP	prep	_	15	case	_	_
14	~ha	~ha	DET	det	_	15	det	_	_
15	psantēr	psantēr	NOUN	n	_	12	nmod	_	_
16	?	?	PUNCT	?	_	3	punct	_	_

1	ʔeyḳ	ʔeyḳ	ADV	que	_	0	root	_	_
2	?	?	PUNCT	?	_	1	punct	_	_

1	naḳōn	naḳōn	ADV	X	_	0	root	_	_
2	meʔōd	meʔōd	ADV	X	_	1	mwe	_	_
3	cm	,	PUNCT	cm	_	1	punct	_	_
4	naḳōn	naḳōn	ADV	X	_	1	parataxis:repeat	_	_
5	meʔōd	meʔōd	ADV	X	_	4	mwe	_	_
6	.	.	PUNCT	.	_	1	punct	_	_

1	we	we	CONJ	conj	_	4	cc	_	_
2	ʔīmaʔ	ʔīmaʔ	NOUN	n	_	4	nsubj	_	_
3	Tāmi	Tāmi	PROPN	n:prop	_	2	appos	_	_
4	nasāʕ	nasʕā	VERB	v	_	0	root	_	_
5	ʕim	ʕim	ADP	prep	_	6	case:gen	_	_
6	ʔanāxnu	ʔanāxnu	PRON	pro:person	_	4	nmod	_	_
7	gam	gam	DET	X	_	4	advmod	_	_
8	ken	ken	ADV	X	_	7	mwe	_	_
9	cm	,	PUNCT	cm	_	4	punct	_	_
10	we	we	CONJ	conj	_	13	cc	_	_
11	mi	mi	PRON	que	_	13	nsubj	_	_
12	ʕod	ʕod	ADV	adv	_	11	advmod	_	_
13	hayā	hayā	VERB	cop	_	4	conj	_	_
14	?	?	PUNCT	?	_	4	punct	_	_

1	mi	mi	PRON	que	_	0	root	_	_
2	?	?	PUNCT	?	_	1	punct	_	_

1	naḳōn	naḳōn	INTJ	co	_	5	discourse	_	_
2	cm	,	PUNCT	cm	_	5	punct	_	_
3	we	we	CONJ	conj	_	5	cc	_	_
4	mi	mi	PRON	que	_	5	nsubj	_	_
5	ʕod	ʕod	ADV	adv	_	0	root:promoted	_	_
6	?	?	PUNCT	?	_	5	punct	_	_

1	naḳōn	naḳōn	INTJ	co	_	4	discourse	_	_
2	cm	,	PUNCT	cm	_	4	punct	_	_
3	ha	ha	DET	det	_	4	det	_	_
4	yēled	yēled	NOUN	n	_	0	root	_	_
5	šel	šel	PART	prep	_	6	case	_	_
6	ʔīmaʔ	ʔīmaʔ	NOUN	n	_	4	nmod:poss	_	_
7	Tāmi	Tāmi	PROPN	n:prop	_	6	appos	_	_
8	cm	,	PUNCT	cm	_	4	punct	_	_
9	še	še	SCONJ	conj:subor	_	10	mark	_	_
10	qarāʔ	qarāʔ	VERB	part	_	4	acl:relcl:obj	_	_
11	le	le	ADP	prep	_	12	case	_	_
12	huʔ	huʔ	PRON	pro:person	_	10	nmod	_	_
13	Šaʔūli	Šaʔūli	PROPN	n:prop	_	10	dobj	_	_
14	.	.	PUNCT	.	_	4	punct	_	_

1	we	we	CONJ	conj	_	3	cc	_	_
2	ma	ma	PRON	que	_	3	dobj	_	_
3	raʔā	raʔītem	VERB	v	_	0	root	_	_
4	?	?	PUNCT	?	_	3	punct	_	_

1	naḳōn	naḳōn	INTJ	co	_	5	discourse	_	_
2	cm	,	PUNCT	cm	_	5	punct	_	_
3	we	we	CONJ	conj	_	5	cc	_	_
4	ma	ma	PRON	que	_	5	dobj	_	_
5	raʔā	raʔītem	VERB	v	_	0	root	_	_
6	be	be	ADP	prep	_	8	case	_	_
7	~ha	~ha	DET	det	_	8	det	_	_
8	hacagā	hacagā	NOUN	n	_	5	nmod	_	_
9	?	?	PUNCT	?	_	5	punct	_	_

1	ma	ma	PRON	que	_	0	root	_	_
2	?	?	PUNCT	?	_	1	punct	_	_

1	ʔiš	ʔiš	NOUN	n	_	0	root:promoted	_	_
2	yašēn	yašēn	ADJ	adj	_	1	amod	_	_
3	.	.	PUNCT	.	_	1	punct	_	_

1	naḳōn	naḳōn	INTJ	co	_	5	discourse	_	_
2	cm	,	PUNCT	cm	_	5	punct	_	_
3	ha	ha	DET	det	_	4	det	_	_
4	qosēm	qosēm	NOUN	n	_	5	nsubj	_	_
5	nirdām	nirdām	VERB	adj	_	0	root	_	_
6	cm	,	PUNCT	cm	_	5	punct	_	_
7	we	we	CONJ	conj	_	10	cc	_	_
8	ʔaz	ʔaz	ADV	adv	_	10	advmod	_	_
9	ma	ma	PRON	que	_	10	nsubj	_	_
10	qarā	qarā	VERB	v	_	5	conj	_	_
11	?	?	PUNCT	?	_	5	punct	_	_

1	ma	ma	PRON	que	_	2	nsubj	_	_
2	qarā	qarā	VERB	v	_	0	root	_	_
3	?	?	PUNCT	?	_	2	punct	_	_

1	naḳōn	naḳōn	INTJ	co	_	4	discourse	_	_
2	cm	,	PUNCT	cm	_	4	punct	_	_
3	huʔ	huʔ	PRON	pro:person	_	4	nsubj	_	_
4	ṣam	ṣam	VERB	part	_	0	root	_	_
5	min	min	ADP	prep	_	6	case	_	_
6	mišqaf	mišqafāyim	NOUN	n	_	4	dobj	_	_
7	cm	,	PUNCT	cm	_	6	punct	_	_
8	min	min	ADP	prep	_	9	case	_	_
9	kisūy	kisuyēy	NOUN	n	_	6	parataxis	_	_
10	ʕāyin	ʕeynāyim	NOUN	n	_	9	nmod:smixut	_	_
11	.	.	PUNCT	.	_	4	punct	_	_

1	min	min	ADP	prep	_	2	case	_	_
2	mišqaf	mišqafāyim	NOUN	n	_	0	root:promoted	_	_
3	kaʔēle	kaʔēle	DET	pro:dem	_	2	amod	_	_
4	mi	mi	ADP	prep	_	5	case	_	_
5	bad	bad	NOUN	n	_	2	nmod	_	_
6	cm	,	PUNCT	cm	_	2	punct	_	_
7	we	we	CONJ	conj	_	2	cc	_	_
8	ṣam	ṣam	VERB	part	_	2	conj	_	_
9	ʔet	ʔet	PART	acc	_	11	case	_	_
10	ha	ha	DET	det	_	11	det	_	_
11	roʔš	roʔš	NOUN	n	_	8	dobj	_	_
12	we	we	CONJ	conj	_	8	cc	_	_
13	nirdām	nirdām	ADJ	adj	_	8	conj	_	_
14	cm	,	PUNCT	cm	_	2	punct	_	_
15	huʔ	huʔ	PRON	pro:person	_	16	nsubj	_	_
16	naxār	naxār	VERB	v	_	2	parataxis	_	_
17	naḳōn	naḳōn	INTJ	adv	_	16	discourse	_	_
18	?	?	PUNCT	?	_	16	punct	_	_

1	naḳōn	naḳōn	INTJ	adv	_	0	root	_	_
2	?	?	PUNCT	?	_	1	punct	_	_

1	huʔ	huʔ	PRON	pro:person	_	2	nsubj	_	_
2	naxār	naxār	VERB	v	_	0	root	_	_
3	.	.	PUNCT	.	_	2	punct	_	_

1	we	we	CONJ	conj	_	3	cc	_	_
2	ma	ma	PRON	que	_	3	nsubj	_	_
3	qarā	qarā	VERB	v	_	0	root	_	_
4	ʔaz	ʔaz	ADV	adv	_	3	advmod	_	_
5	?	?	PUNCT	?	_	3	punct	_	_

1	ma	ma	PRON	que	_	0	root	_	_
2	?	?	PUNCT	?	_	1	punct	_	_

1	xxx	xxx	X	w	_	3	dep	_	_
2	hiʔ	hiʔ	PRON	pro:person	_	3	nsubj	_	_
3	ʔamār	ʔamrā	VERB	v	_	0	root	_	_
4	le	le	ADP	prep	_	5	case	_	_
5	huʔ	huʔ	PRON	pro	_	3	nmod	_	_
6	?	?	PUNCT	?	_	3	punct	_	_

1	ʔatā	ʔatā	PRON	pro:person	_	2	nsubj	_	_
2	nirdām	nirdāmta	VERB	v	_	0	root	_	_
3	be	be	ADP	prep	_	4	case	_	_
4	ʔēmcaʕ	ʔēmcaʕ	NOUN	n	_	2	nmod	_	_
5	ha	ha	DET	det	_	6	det	_	_
6	sipūr	sipūr	NOUN	n	_	4	nmod:smixut	_	_
7	šel	šel	ADP	prep	_	8	case	_	_
8	ʔanī	ʔanī	PRON	pro:person	_	6	nmod:poss	_	_
9	cm	,	PUNCT	cm	_	2	punct	_	_
10	ʔatā	ʔatā	PRON	pro:person	_	11	nsubj	_	_
11	nirdām	nirdāmta	VERB	v	_	2	parataxis	_	_
12	!	!	PUNCT	!	_	2	punct	_	_

1	hiʔ	hiʔ	PRON	pro:person	_	2	nsubj	_	_
2	kaʕās	kaʕasā	VERB	v	_	0	root	_	_
3	ʕal	ʕal	ADP	prep	_	4	case	_	_
4	huʔ	huʔ	PRON	pro	_	2	nmod	_	_
5	cm	,	PUNCT	cm	_	2	punct	_	_
6	naḳōn	naḳōn	INTJ	co	_	2	discourse	_	_
7	?	?	PUNCT	?	_	2	punct	_	_

1	ʔaz	ʔaz	CONJ	adv	_	4	cc	_	_
2	ma	ma	PRON	que	_	4	dobj	_	_
3	hiʔ	hiʔ	PRON	pro:person	_	4	nsubj	_	_
4	ʕaṣā	ʕaṣtā	VERB	v	_	0	root	_	_
5	?	?	PUNCT	?	_	4	punct	_	_

1	xxx	xxx	X	w	_	3	dep	_	_
2	ha	ha	DET	det	_	3	det	_	_
3	qosēm	qosēm	NOUN	n	_	0	root	_	_
4	?	?	PUNCT	?	_	3	punct	_	_

1	racā	rocā	VERB	part	_	0	root	_	_
2	hevīʔ	lehavīʔ	VERB	v	_	1	xcomp	_	_
3	le	le	ADP	prep	_	5	case	_	_
4	~ha	~ha	DET	det	_	5	det	_	_
5	qosēm	qosēm	NOUN	n	_	2	nmod	_	_
6	ʔet	ʔet	ADP	acc	_	7	case	_	_
7	ha	ha	DET	det	_	2	dobj:promoted	_	_
8	.	.	PUNCT	.	_	1	punct	_	_

1	ʔet	ʔet	PART	acc	_	3	case	_	_
2	ha	ha	DET	det	_	3	det	_	_
3	xarūz	xarūz	NOUN	n	_	0	root:promoted	_	_
4	šel	šelāḳ	PART	prep:pro	_	3	nmod:poss	_	_
5	?	?	PUNCT	?	_	3	punct	_	_

1	xxx	xxx	X	w	_	0	root	_	_
2	.	.	PUNCT	.	_	1	punct	_	_

1	kedēy	kedēy	PRON	X	_	3	mark	_	_
2	še	še	SCONJ	X	_	1	mwe	_	_
3	hafāḳ	yahafōḳ	VERB	v	_	0	root:promoted	_	_
4	ʔet	ʔet	ADP	prep	_	5	case	_	_
5	huʔ	huʔ	PRON	pro:person	_	3	dobj	_	_
6	le	le	ADP	prep	_	7	case	_	_
7	pirē	pirē	NOUN	n	_	3	nmod	_	_
8	?	?	PUNCT	?	_	3	punct	_	_

1	lāma	lāma	ADV	que	_	3	advmod	_	_
2	ʔat	ʔat	PRON	pro:person	_	3	nsubj	_	_
3	racā	rocā	VERB	part	_	0	root	_	_
4	hevīʔ	lehavīʔ	VERB	v	_	3	xcomp	_	_
5	le	le	ADP	prep	_	7	case	_	_
6	~ha	~ha	DET	det	_	7	det	_	_
7	qosēm	qosēm	NOUN	n	_	4	nmod	_	_
8	ʔet	ʔet	PART	acc	_	10	case	_	_
9	ha	ha	DET	det	_	10	det	_	_
10	ʔōrez	ʔōrez	NOUN	n	_	4	dobj	_	_
11	?	?	PUNCT	?	_	3	punct	_	_

1	ʔat	ʔat	PRON	pro:person	_	2	nsubj	_	_
2	racā	rocā	VERB	part	_	0	root	_	_
3	ʔet	ʔet	PART	acc	_	5	case	_	_
4	ha	ha	DET	det	_	5	det	_	_
5	kadūr	kadūr	NOUN	n	_	2	dobj	_	_
6	šel	šelō	PART	prep:pro	_	5	nmod:poss	_	_
7	cm	,	PUNCT	cm	_	2	punct	_	_
8	we	we	CONJ	conj	_	11	cc	_	_
9	gam	gam	ADV	adv	_	11	advmod	_	_
10	loʔ	loʔ	PART	neg	_	11	neg	_	_
11	racā	rocā	VERB	part	_	2	conj	_	_
12	ʔet	ʔet	PART	acc	_	14	case	_	_
13	ha	ha	DET	det	_	14	det	_	_
14	kadūr	kadūr	NOUN	n	_	11	dobj	_	_
15	šel	šelō	PART	prep:pro	_	14	nmod:poss	_	_
16	?	?	PUNCT	?	_	2	punct	_	_

1	ʔat	ʔat	PRON	pro:person	_	2	nsubj	_	_
2	kaʕās	kaʕāst	VERB	v	_	0	root	_	_
3	ʕal	ʕal	ADP	prep	_	4	case	_	_
4	Šaʔūli	Šaʔūli	PROPN	n:prop	_	2	nmod	_	_
5	we	we	CONJ	conj	_	10	cc	_	_
6	ze	ze	PRON	pro:dem	_	10	nsubj	_	_
7	hayā	hayā	VERB	cop	_	10	aux	_	_
8	meʔōd	meʔōd	ADV	adv	_	10	advmod	_	_
9	loʔ	loʔ	PART	neg	_	10	neg	_	_
10	huvān	muvān	ADJ	part	_	2	conj	_	_
11	.	.	PUNCT	.	_	2	punct	_	_

1	Šaʔūli	Šaʔūli	PROPN	n:prop	_	2	nsubj	_	_
2	natān	natān	VERB	v	_	0	root	_	_
3	le	le	ADP	prep	_	4	case	_	_
4	ʔat	ʔat	PRON	pro:person	_	2	nmod	_	_
5	kadūr	kadūr	NOUN	n	_	2	dobj	_	_
6	cm	,	PUNCT	cm	_	2	punct	_	_
7	cm	,	PUNCT	cm	_	2	punct	_	_
8	le	le	ADP	prep	_	9	case	_	_
9	Šaʔūli	Šaʔūli	PROPN	n:prop	_	10	nmod	_	_
10	hayā	hayū	VERB	cop	_	2	parataxis	_	_
11	šney	šney	NUM	num	_	12	nummod	_	_
12	kadūr	kadurīm	NOUN	n	_	10	nsubj	_	_
13	cm	,	PUNCT	cm	_	2	punct	_	_
14	naḳōn	naḳōn	INTJ	co	_	2	discourse	_	_
15	?	?	PUNCT	?	_	2	punct	_	_

1	šney	šney	NUM	num	_	2	nummod	_	_
2	kadūr	kadurīm	NOUN	n	_	0	root:promoted	_	_
3	cahōv	cehubīm	ADJ	adj	_	2	amod	_	_
4	cm	,	PUNCT	cm	_	2	punct	_	_
5	we	we	CONJ	conj	_	8	cc	_	_
6	be	be	ADP	prep	_	8	case	_	_
7	~ha	~ha	DET	det	_	8	det	_	_
8	dēreḳ	dēreḳ	NOUN	n	_	13	nmod	_	_
9	le	le	ADP	prep	_	11	case	_	_
10	~ha	~ha	DET	det	_	11	det	_	_
11	qosēm	qosēm	NOUN	n	_	8	nmod	_	_
12	huʔ	huʔ	PRON	pro:person	_	13	nsubj	_	_
13	natān	natān	VERB	v	_	2	conj	_	_
14	kadūr	kadūr	NOUN	n	_	13	dobj	_	_
15	ʔexād	ʔexād	NUM	num	_	14	nummod	_	_
16	le	le	ADP	prep	_	17	case	_	_
17	Hagāri	Hagāri	PROPN	n:prop	_	13	nmod	_	_
18	cm	,	PUNCT	cm	_	13	punct	_	_
19	we	we	CONJ	conj	_	21	cc	_	_
20	huʔ	huʔ	PRON	pro:person	_	21	nsubj	_	_
21	ʔamār	ʔamār	VERB	v	_	13	conj	_	_
22	ʔanī	ʔanī	PRON	pro:person	_	24	nsubj	_	_
23	loʔ	loʔ	PART	neg	_	24	neg	_	_
24	carīḳ	carīḳ	VERB	adv	_	21	parataxis	_	_
25	šney	šney	NUM	num	_	26	nummod	_	_
26	kadūr	kadurīm	NOUN	n	_	24	dobj	_	_
27	cm	,	PUNCT	cm	_	21	punct	_	_
28	ʔanī	ʔanī	PRON	pro:person	_	29	nsubj	_	_
29	natān	notēn	VERB	part	_	21	parataxis	_	_
30	le	le	ADP	prep	_	31	case	_	_
31	ʔat	ʔat	PRON	pro:person	_	29	nmod	_	_
32	kadūr	kadūr	NOUN	n	_	29	dobj	_	_
33	cahōv	cahōv	ADJ	adj	_	32	amod	_	_
34	be	be	ADP	prep	_	35	case	_	_
35	matanā	matanā	NOUN	n	_	32	advmod	_	_
36	.	.	PUNCT	.	_	21	punct	_	_

1	ʔaz	ʔaz	CONJ	adv	_	4	cc	_	_
2	ma	ma	PRON	que	_	4	dobj	_	_
3	Hagāri	Hagāri	PROPN	n:prop	_	4	nsubj	_	_
4	ʔamār	ʔamrā	VERB	v	_	0	root	_	_
5	?	?	PUNCT	?	_	4	punct	_	_

1	ma	ma	PRON	que	_	2	dobj	_	_
2	ʔamār	ʔamārt	VERB	v	_	0	root	_	_
3	le	le	ADP	prep	_	4	case	_	_
4	Šaʔūli	Šaʔūli	PROPN	n:prop	_	2	nmod	_	_
5	?	?	PUNCT	?	_	2	punct	_	_

1	ʔat	ʔat	PRON	pro:person	_	2	nsubj	_	_
2	ʔamār	ʔamārt	VERB	v	_	0	root	_	_
3	davār	davār	NOUN	n	_	2	dobj	_	_
4	meʔōd	meʔōd	ADV	adv	_	6	advmod	_	_
5	loʔ	loʔ	PART	neg	_	6	neg	_	_
6	yafē	yafē	ADJ	adv	_	3	amod	_	_
7	.	.	PUNCT	.	_	2	punct	_	_

1	ʔamār	ʔamārt	VERB	v	_	0	root	_	_
2	le	le	ADP	prep	_	3	case	_	_
3	huʔ	huʔ	PRON	pro:person	_	1	nmod	_	_
4	stam	stam	ADV	adv	_	1	advmod	_	_
5	cm	,	PUNCT	cm	_	4	punct	_	_
6	bišvīl	bišvīl	SCONJ	prep	_	7	mark	_	_
7	hirgīz	lehargīz	VERB	v	_	4	parataxis	_	_
8	ha	ha	DET	det	_	9	det	_	_
9	kadūr	kadūr	NOUN	n	_	12	nsubj	_	_
10	šel	šelī	PART	prep:pro	_	9	nmod:poss	_	_
11	yotēr	yotēr	ADV	adv	_	12	advmod	_	_
12	gadōl	gadōl	ADJ	adj	_	1	parataxis	_	_
13	mi	mi	ADP	prep	_	15	case	_	_
14	ha	ha	DET	det	_	15	det	_	_
15	kadūr	kadūr	NOUN	n	_	12	nmod	_	_
16	šel	šelḳā	PART	prep:pro	_	15	nmod:poss	_	_
17	.	.	PUNCT	.	_	1	punct	_	_

1	we	we	CONJ	conj	_	5	cc	_	_
2	ze	ze	PRON	pro:dem	_	5	nsubj	_	_
3	loʔ	loʔ	PART	neg	_	5	neg	_	_
4	hayā	hayā	VERB	cop	_	5	aux	_	_
5	naḳōn	naḳōn	ADV	adv	_	0	root	_	_
6	.	.	PUNCT	.	_	5	punct	_	_

1	we	we	CONJ	conj	_	2	cc	_	_
2	gam	gam	ADV	adv	_	6	discourse	_	_
3	ʔim	ʔim	SCONJ	conj:subor	_	6	mark	_	_
4	mēyleʔ	mēyleʔ	INTJ	co	_	6	discourse	_	_
5	ha	ha	DET	det	_	6	det	_	_
6	kadūr	kadūr	NOUN	n	_	11	parataxis	_	_
7	šel	šel	ADP	prep	_	8	case	_	_
8	ʔat	ʔat	PRON	pro:person	_	6	nmod:poss	_	_
9	cm	,	PUNCT	cm	_	11	punct	_	_
10	ze	ze	PRON	pro:dem	_	11	nsubj	_	_
11	kadūr	kadūr	NOUN	n	_	0	root	_	_
12	še	še	SCONJ	conj:subor	_	13	mark	_	_
13	qibēl	qibēl	VERB	v	_	11	acl:relcl:obj	_	_
14	be	be	ADP	prep	_	15	mwe	_	_
15	matanā	matanā	NOUN	n	_	13	advmod	_	_
16	mi	mi	ADP	prep	_	17	case	_	_
17	Šaʔūli	Šaʔūli	PROPN	n:prop	_	13	nmod	_	_
18	.	.	PUNCT	.	_	11	punct	_	_

1	ʔat	ʔat	PRON	pro:person	_	2	nsubj	_	_
2	hirgīz	hirgāzt	VERB	v	_	0	root	_	_
3	ʔet	ʔet	PART	acc	_	4	case	_	_
4	Šaʔūl	Šaʔūl	PROPN	n:prop	_	2	dobj	_	_
5	cm	,	PUNCT	cm	_	2	punct	_	_
6	naḳōn	naḳōn	INTJ	co	_	2	discourse	_	_
7	?	?	PUNCT	?	_	2	punct	_	_

1	kāḳa	kāḳa	ADV	adv	_	3	advmod	_	_
2	ʔat	ʔat	PRON	pro:person	_	3	nsubj	_	_
3	ʔamār	ʔamārt	VERB	v	_	0	root	_	_
4	le	le	ADP	prep	_	5	case	_	_
5	huʔ	huʔ	PRON	pro:person	_	3	nmod	_	_
6	kol	kol	DET	qn	_	8	det:predet	_	_
7	ha	ha	DET	det	_	8	det	_	_
8	zman	zman	NOUN	n	_	3	advmod	_	_
9	cm	,	PUNCT	cm	_	3	punct	_	_
10	we	we	CONJ	conj	_	14	cc	_	_
11	ze	ze	PRON	pro:dem	_	14	nsubj	_	_
12	loʔ	loʔ	PART	neg	_	14	neg	_	_
13	hayā	hayā	VERB	cop	_	14	aux	_	_
14	yafē	yafē	ADJ	adv	_	3	conj	_	_
15	.	.	PUNCT	.	_	3	punct	_	_

1	ʔaz	ʔaz	ADV	X	_	0	root	_	_
2	ma	ma	PRON	X	_	1	mwe	_	_
3	?	?	PUNCT	?	_	1	punct	_	_

1	ʔaz	ʔaz	CONJ	adv	_	3	cc	_	_
2	ma	ma	PRON	que	_	3	mwe	_	_
3	ʔiḳpāt	ʔiḳpāt	ADV	adv	_	0	root	_	_
4	le	le	ADP	prep	_	5	case	_	_
5	ʔanī	ʔanī	PRON	pro:person	_	3	nmod	_	_
6	še	še	SCONJ	conj:subor	_	8	mark	_	_
7	le	le	ADP+PRON	prep:pro	_	8	nmod:promoted	_	_
